รหัสจังหวัด,จังหวัด,เขต,หมายเลข,พรรค,คะแนน
91,สตูล,1,3,ใหม่,1491
91,สตูล,1,4,มิติใหม่,232
91,สตูล,1,5,รวมใจไทย,316
91,สตูล,1,6,รวมไทยสร้างชาติ,1055
91,สตูล,1,7,พลวัต,861
91,สตูล,1,8,ประชาธิปไตยใหม่,878
91,สตูล,1,9,เพื่อไทย,2629
91,สตูล,1,10,ทางเลือกใหม่,277
91,สตูล,1,11,เศรษฐกิจ,1061
91,สตูล,1,12,เสรีรวมไทย,414
91,สตูล,1,13,รวมพลังประชาชน,333
91,สตูล,1,14,ท้องที่ไทย,78
91,สตูล,1,15,อนาคตไทย,51
91,สตูล,1,16,พลังเพื่อไทย,66
91,สตูล,1,17,ไทยชนะ,181
91,สตูล,1,18,พลังสังคมใหม่,21
91,สตูล,1,19,สังคมประชาธิปไตยไทย,53
91,สตูล,1,20,ฟิวชัน,15
91,สตูล,1,21,ไทรวมพลัง,32
91,สตูล,1,22,ก้าวอิสระ,24
91,สตูล,1,23,ปวงชนไทย,85
91,สตูล,1,24,วิชชั่นใหม่,103
91,สตูล,1,25,เพื่อชีวิตใหม่,34
91,สตูล,1,26,คลองไทย,128
91,สตูล,1,27,ประชาธิปัตย์,25287
91,สตูล,1,28,ไทยก้าวหน้า,95
91,สตูล,1,29,ไทยภักดี,380
91,สตูล,1,30,แรงงานสร้างชาติ,62
91,สตูล,1,31,ประชากรไทย,98
91,สตูล,1,32,ครูไทยเพื่อประชาชน,150
91,สตูล,1,33,ประชาชาติ,2330
91,สตูล,1,34,สร้างอนาคตไทย,83
91,สตูล,1,35,รักชาติ,79
91,สตูล,1,36,ไทยพร้อม,151
91,สตูล,1,37,ภูมิใจไทย,18894
91,สตูล,1,38,พลังธรรมใหม่,77
91,สตูล,1,39,กรีน,37
91,สตูล,1,40,ไทยธรรม,18
91,สตูล,1,41,แผ่นดินธรรม,26
91,สตูล,1,42,กล้าธรรม,1765
91,สตูล,1,43,พลังประชารัฐ,157
91,สตูล,1,44,โอกาสใหม่,21
91,สตูล,1,45,เป็นธรรม,56
91,สตูล,1,46,ประชาชน,19984
91,สตูล,1,47,ประชาไทย,210
91,สตูล,1,48,ไทยสร้างไทย,87
91,สตูล,1,49,ไทยก้าวใหม่,231
91,สตูล,1,50,ประชาอาสาชาติ,7
91,สตูล,1,51,พร้อม,22
91,สตูล,1,52,เครือข่ายชาวนาแห่งประเทศไทย,7
91,สตูล,1,53,ไทยพิทักษ์ธรรม,11
91,สตูล,1,54,ความหวังใหม่,24
91,สตูล,1,55,ไทยรวมไทย,10
91,สตูล,1,56,เพื่อบ้านเมือง,95
91,สตูล,1,57,พลังไทยรักชาติ,38
91,สตูล,2,1,ไทยทรัพย์ทวี,303
91,สตูล,2,2,เพื่อชาติไทย,1001
91,สตูล,2,3,ใหม่,465
91,สตูล,2,4,มิติใหม่,1242
91,สตูล,2,5,รวมใจไทย,456
91,สตูล,2,6,รวมไทยสร้างชาติ,1064
91,สตูล,2,7,พลวัต,140
91,สตูล,2,8,ประชาธิปไตยใหม่,1249
91,สตูล,2,9,เพื่อไทย,4070
91,สตูล,2,10,ทางเลือกใหม่,342
91,สตูล,2,11,เศรษฐกิจ,1416
91,สตูล,2,12,เสรีรวมไทย,421
91,สตูล,2,13,รวมพลังประชาชน,401
91,สตูล,2,14,ท้องที่ไทย,143
91,สตูล,2,15,อนาคตไทย,61
91,สตูล,2,16,พลังเพื่อไทย,114
91,สตูล,2,17,ไทยชนะ,178
91,สตูล,2,18,พลังสังคมใหม่,30
91,สตูล,2,19,สังคมประชาธิปไตยไทย,82
91,สตูล,2,20,ฟิวชัน,35
91,สตูล,2,21,ไทรวมพลัง,43
91,สตูล,2,23,เก้าอิสระ,46
91,สตูล,2,23,ปวงชนไทย,92
91,สตูล,2,24,วิชชั่นใหม่,154
91,สตูล,2,25,เพื่อชีวิตใหม่,42
91,สตูล,2,26,คลองไทย,176
91,สตูล,2,27,ประชาธิปัตย์,41257
91,สตูล,2,28,ไทยก้าวหน้า,106
91,สตูล,2,29,ไทยภักดี,312
91,สตูล,2,30,แรงงานสร้างชาติ,77
91,สตูล,2,31,ประชากรไทย,113
91,สตูล,2,32,ครูไทยเพื่อประชาชน,142
91,สตูล,2,33,ประชาชาติ,1438
91,สตูล,2,34,สร้างอนาคตไทย,212
91,สตูล,2,35,รักชาติ,90
91,สตูล,2,36,ไทยพร้อม,187
91,สตูล,2,37,ภูมิใจไทย,11901
91,สตูล,2,38,พลังธรรมใหม่,101
91,สตูล,2,39,กรีน,38
91,สตูล,2,40,ไทยธรรม,20
91,สตูล,2,41,แผ่นดินธรรม,18
91,สตูล,2,42,กล้าธรรม,260
91,สตูล,2,43,พลังประชารัฐ,134
91,สตูล,2,44,โอกาสใหม่,76
91,สตูล,2,45,เป็นธรรม,69
91,สตูล,2,46,ประชาชน,21584
91,สตูล,2,47,ประชาไทย,229
91,สตูล,2,48,ไทยสร้างไทย,79
91,สตูล,2,49,ไทยก้าวใหม่,198
91,สตูล,2,50,ประชาอาสาชาติ,13
91,สตูล,2,51,พร้อม,29
91,สตูล,2,52,เครือข่ายชาวนาแห่งประเทศไทย,9
91,สตูล,2,53,ไทยพิทักษ์ธรรม,10
91,สตูล,2,54,ความหวังใหม่,11
91,สตูล,2,55,ไทยรวมไทย,21
91,สตูล,2,56,เพื่อบ้านเมือง,194
91,สตูล,2,57,พลังไทยรักชาติ,53
92,ตรัง,1,1,ไทยทรัพย์ทวี,1269
92,ตรัง,1,2,เพื่อชาติไทย,374
92,ตรัง,1,3,ใหม่,101
92,ตรัง,1,4,มิติใหม่,124
92,ตรัง,1,5,รวมใจไทย,152
92,ตรัง,1,6,รวมไทยสร้างชาติ,1738
92,ตรัง,1,7,พลวัต,67
92,ตรัง,1,8,ประชาธิปไตยใหม่,828
92,ตรัง,1,9,เพื่อไทย,1521
92,ตรัง,1,10,ทางเลือกใหม่,299
92,ตรัง,1,11,เศรษฐกิจ,1016
92,ตรัง,1,12,เสรีรวมไทย,252
92,ตรัง,1,13,รวมพลังประชาชน,156
92,ตรัง,1,14,ท้องที่ไทย,39
92,ตรัง,1,15,อนาคตไทย,23
92,ตรัง,1,16,พลังเพื่อไทย,49
92,ตรัง,1,17,ไทยชนะ,77
92,ตรัง,1,18,พลังสังคมใหม่,9
92,ตรัง,1,19,สังคมประชาธิปไตยไทย,53
92,ตรัง,1,20,ฟิวชัน,12
92,ตรัง,1,21,ไทรวมพลัง,25
92,ตรัง,1,22,ก้าวอิสระ,20
92,ตรัง,1,23,ปวงชนไทย,31
92,ตรัง,1,24,วิชชั่นใหม่,38
92,ตรัง,1,25,เพื่อชีวิตใหม่,17
92,ตรัง,1,26,คลองไทย,255
92,ตรัง,1,27,ประชาธิปัตย์,52827
92,ตรัง,1,28,ไทยก้าวหน้า,89
92,ตรัง,1,29,ไทยภักดี,862
92,ตรัง,1,30,แรงงานสร้างชาติ,74
92,ตรัง,1,31,ประชากรไทย,34
92,ตรัง,1,32,ครูไทยเพื่อประชาชน,30
92,ตรัง,1,33,ประชาชาติ,85
92,ตรัง,1,34,สร้างอนาคตไทย,27
92,ตรัง,1,35,รักชาติ,135
92,ตรัง,1,36,ไทยพร้อม,33
92,ตรัง,1,37,ภูมิใจไทย,9647
92,ตรัง,1,38,พลังธรรมใหม่,45
92,ตรัง,1,39,กรีน,66
92,ตรัง,1,40,ไทยธรรม,4
92,ตรัง,1,41,แผ่นดินธรรม,10
92,ตรัง,1,42,กล้าธรรม,146
92,ตรัง,1,43,พลังประชารัฐ,81
92,ตรัง,1,44,โอกาสใหม่,40
92,ตรัง,1,45,เป็นธรรม,26
92,ตรัง,1,46,ประชาชน,19659
92,ตรัง,1,47,ประชาไทย,81
92,ตรัง,1,48,ไทยสร้างไทย,77
92,ตรัง,1,49,ไทยก้าวใหม่,289
92,ตรัง,1,50,ประชาอาสาชาติ,3
92,ตรัง,1,51,พร้อม,14
92,ตรัง,1,52,เครือข่ายชาวนาแห่งประเทศไทย,13
92,ตรัง,1,53,ไทยพิทักษ์ธรรม,31
92,ตรัง,1,54,ความหวังใหม่,7
92,ตรัง,1,55,ไทยรวมไทย,14
92,ตรัง,1,56,เพื่อบ้านเมือง,191
92,ตรัง,1,57,พลังไทยรักชาติ,37
92,ตรัง,2,1,ไทยทรัพย์ทวี,995
92,ตรัง,2,2,เพื่อชาติไทย,528
92,ตรัง,2,3,ใหม่,117
92,ตรัง,2,4,มิติใหม่,1325
92,ตรัง,2,5,รวมใจไทย,222
92,ตรัง,2,6,รวมไทยสร้างชาติ,881
92,ตรัง,2,7,พลวัต,84
92,ตรัง,2,8,ประชาธิปไตยใหม่,974
92,ตรัง,2,9,เพื่อไทย,1335
92,ตรัง,2,10,ทางเลือกใหม่,284
92,ตรัง,2,11,เศรษฐกิจ,1005
92,ตรัง,2,12,เสรีรวมไทย,185
92,ตรัง,2,13,รวมพลังประชาชน,150
92,ตรัง,2,14,ท้องที่ไทย,40
92,ตรัง,2,15,อนาคตไทย,31
92,ตรัง,2,16,พลังเพื่อไทย,48
92,ตรัง,2,17,ไทยชนะ,136
92,ตรัง,2,18,พลังสังคมใหม่,14
92,ตรัง,2,19,สังคมประชาธิปไตยไทย,60
92,ตรัง,2,20,ฟิวชัน,30
92,ตรัง,2,21,ไทรวมพลัง,60
92,ตรัง,2,22,ก้าวอิสระ,44
92,ตรัง,2,23,ปวงชนไทย,42
92,ตรัง,2,24,วิชชั่นใหม่,167
92,ตรัง,2,25,เพื่อชีวิตใหม่,21
92,ตรัง,2,26,คลองไทย,202
92,ตรัง,2,27,ประชาธิปัตย์,62067
92,ตรัง,2,28,ไทยก้าวหน้า,117
92,ตรัง,2,29,ไทยภักดี,350
